省,省代码,市,市代码,县,县代码,乡镇,乡镇代码
北京市,11,市辖区,1101,东城区,110101,东华门街道,110101001
北京市,11,市辖区,1101,东城区,110101,景山街道,110101002
北京市,11,市辖区,1101,东城区,110101,交道口街道,110101003
北京市,11,市辖区,1101,东城区,110101,安定门街道,110101004
北京市,11,市辖区,1101,东城区,110101,北新桥街道,110101005
北京市,11,市辖区,1101,东城区,110101,东四街道,110101006
北京市,11,市辖区,1101,东城区,110101,朝阳门街道,110101007
北京市,11,市辖区,1101,东城区,110101,建国门街道,110101008
北京市,11,市辖区,1101,东城区,110101,东直门街道,110101009
北京市,11,市辖区,1101,东城区,110101,和平里街道,110101010
北京市,11,市辖区,1101,东城区,110101,前门街道,110101011
北京市,11,市辖区,1101,东城区,110101,崇文门外街道,110101012
北京市,11,市辖区,1101,东城区,110101,东花市街道,110101013
北京市,11,市辖区,1101,东城区,110101,龙潭街道,110101014
北京市,11,市辖区,1101,东城区,110101,体育馆路街道,110101015
北京市,11,市辖区,1101,东城区,110101,天坛街道,110101016
北京市,11,市辖区,1101,东城区,110101,永定门外街道,110101017
北京市,11,市辖区,1101,西城区,110102,西长安街街道,110102001
北京市,11,市辖区,1101,西城区,110102,新街口街道,110102003
北京市,11,市辖区,1101,西城区,110102,月坛街道,110102007
北京市,11,市辖区,1101,西城区,110102,展览路街道,110102009
北京市,11,市辖区,1101,西城区,110102,德胜街道,110102010
北京市,11,市辖区,1101,西城区,110102,金融街街道,110102011
北京市,11,市辖区,1101,西城区,110102,什刹海街道,110102012
北京市,11,市辖区,1101,西城区,110102,大栅栏街道,110102013
北京市,11,市辖区,1101,西城区,110102,天桥街道,110102014
北京市,11,市辖区,1101,西城区,110102,椿树街道,110102015
北京市,11,市辖区,1101,西城区,110102,陶然亭街道,110102016
北京市,11,市辖区,1101,西城区,110102,广安门内街道,110102017
北京市,11,市辖区,1101,西城区,110102,牛街街道,110102018
北京市,11,市辖区,1101,西城区,110102,白纸坊街道,110102019
北京市,11,市辖区,1101,西城区,110102,广安门外街道,110102020
北京市,11,市辖区,1101,朝阳区,110105,建外街道,110105001
北京市,11,市辖区,1101,朝阳区,110105,朝外街道,110105002
北京市,11,市辖区,1101,朝阳区,110105,呼家楼街道,110105003
北京市,11,市辖区,1101,朝阳区,110105,三里屯街道,110105004
北京市,11,市辖区,1101,朝阳区,110105,左家庄街道,110105005
北京市,11,市辖区,1101,朝阳区,110105,香河园街道,110105006
北京市,11,市辖区,1101,朝阳区,110105,和平街街道,110105007
北京市,11,市辖区,1101,朝阳区,110105,安贞街道,110105008
北京市,11,市辖区,1101,朝阳区,110105,亚运村街道,110105009
北京市,11,市辖区,1101,朝阳区,110105,小关街道,110105010
北京市,11,市辖区,1101,朝阳区,110105,酒仙桥街道,110105011
北京市,11,市辖区,1101,朝阳区,110105,麦子店街道,110105012
北京市,11,市辖区,1101,朝阳区,110105,团结湖街道,110105013
北京市,11,市辖区,1101,朝阳区,110105,六里屯街道,110105014
北京市,11,市辖区,1101,朝阳区,110105,八里庄街道,110105015
北京市,11,市辖区,1101,朝阳区,110105,双井街道,110105016
北京市,11,市辖区,1101,朝阳区,110105,劲松街道,110105017
北京市,11,市辖区,1101,朝阳区,110105,潘家园街道,110105018
北京市,11,市辖区,1101,朝阳区,110105,垡头街道,110105019
北京市,11,市辖区,1101,朝阳区,110105,南磨房地区,110105021
北京市,11,市辖区,1101,朝阳区,110105,高碑店地区,110105022
北京市,11,市辖区,1101,朝阳区,110105,将台地区,110105023
北京市,11,市辖区,1101,朝阳区,110105,太阳宫地区,110105024
北京市,11,市辖区,1101,朝阳区,110105,大屯街道,110105025
北京市,11,市辖区,1101,朝阳区,110105,望京街道,110105026
北京市,11,市辖区,1101,朝阳区,110105,小红门地区,110105027
北京市,11,市辖区,1101,朝阳区,110105,十八里店地区,110105028
北京市,11,市辖区,1101,朝阳区,110105,平房地区,110105029
北京市,11,市辖区,1101,朝阳区,110105,东风地区,110105030
北京市,11,市辖区,1101,朝阳区,110105,奥运村街道,110105031
北京市,11,市辖区,1101,朝阳区,110105,来广营地区,110105032
北京市,11,市辖区,1101,朝阳区,110105,常营地区,110105033
北京市,11,市辖区,1101,朝阳区,110105,三间房地区,110105034
北京市,11,市辖区,1101,朝阳区,110105,管庄地区,110105035
北京市,11,市辖区,1101,朝阳区,110105,金盏地区,110105036
北京市,11,市辖区,1101,朝阳区,110105,孙河地区,110105037
北京市,11,市辖区,1101,朝阳区,110105,崔各庄地区,110105038
北京市,11,市辖区,1101,朝阳区,110105,东坝地区,110105039
北京市,11,市辖区,1101,朝阳区,110105,黑庄户地区,110105040
北京市,11,市辖区,1101,朝阳区,110105,豆各庄地区,110105041
北京市,11,市辖区,1101,朝阳区,110105,王四营地区,110105042
北京市,11,市辖区,1101,朝阳区,110105,东湖街道,110105043
北京市,11,市辖区,1101,朝阳区,110105,首都机场街道,110105400
北京市,11,市辖区,1101,丰台区,110106,右安门街道,110106001
北京市,11,市辖区,1101,丰台区,110106,太平桥街道,110106002
北京市,11,市辖区,1101,丰台区,110106,西罗园街道,110106003
北京市,11,市辖区,1101,丰台区,110106,大红门街道,110106004
北京市,11,市辖区,1101,丰台区,110106,南苑街道,110106005
北京市,11,市辖区,1101,丰台区,110106,东高地街道,110106006
北京市,11,市辖区,1101,丰台区,110106,东铁匠营街道,110106007
北京市,11,市辖区,1101,丰台区,110106,卢沟桥街道,110106008
北京市,11,市辖区,1101,丰台区,110106,丰台街道,110106009
北京市,11,市辖区,1101,丰台区,110106,新村街道,110106010
北京市,11,市辖区,1101,丰台区,110106,长辛店街道,110106011
北京市,11,市辖区,1101,丰台区,110106,云岗街道,110106012
北京市,11,市辖区,1101,丰台区,110106,方庄地区,110106013
北京市,11,市辖区,1101,丰台区,110106,宛平城地区,110106014
北京市,11,市辖区,1101,丰台区,110106,马家堡街道,110106015
北京市,11,市辖区,1101,丰台区,110106,和义街道,110106016
北京市,11,市辖区,1101,丰台区,110106,卢沟桥地区,110106017
北京市,11,市辖区,1101,丰台区,110106,花乡地区,110106018
北京市,11,市辖区,1101,丰台区,110106,南苑地区,110106019
北京市,11,市辖区,1101,丰台区,110106,长辛店镇,110106100
北京市,11,市辖区,1101,丰台区,110106,王佐镇,110106101
北京市,11,市辖区,1101,石景山区,110107,八宝山街道,110107001
北京市,11,市辖区,1101,石景山区,110107,老山街道,110107002
北京市,11,市辖区,1101,石景山区,110107,八角街道,110107003
北京市,11,市辖区,1101,石景山区,110107,古城街道,110107004
北京市,11,市辖区,1101,石景山区,110107,苹果园街道,110107005
北京市,11,市辖区,1101,石景山区,110107,金顶街街道,110107006
北京市,11,市辖区,1101,石景山区,110107,广宁街道,110107009
北京市,11,市辖区,1101,石景山区,110107,五里坨街道,110107010
北京市,11,市辖区,1101,石景山区,110107,鲁谷街道,110107011
北京市,11,市辖区,1101,海淀区,110108,万寿路街道,110108001
北京市,11,市辖区,1101,海淀区,110108,永定路街道,110108002
北京市,11,市辖区,1101,海淀区,110108,羊坊店街道,110108003
北京市,11,市辖区,1101,海淀区,110108,甘家口街道,110108004
北京市,11,市辖区,1101,海淀区,110108,八里庄街道,110108005
北京市,11,市辖区,1101,海淀区,110108,紫竹院街道,110108006
北京市,11,市辖区,1101,海淀区,110108,北下关街道,110108007
北京市,11,市辖区,1101,海淀区,110108,北太平庄街道,110108008
北京市,11,市辖区,1101,海淀区,110108,学院路街道,110108010
北京市,11,市辖区,1101,海淀区,110108,中关村街道,110108011
北京市,11,市辖区,1101,海淀区,110108,海淀街道,110108012
北京市,11,市辖区,1101,海淀区,110108,青龙桥街道,110108013
北京市,11,市辖区,1101,海淀区,110108,清华园街道,110108014
北京市,11,市辖区,1101,海淀区,110108,燕园街道,110108015
北京市,11,市辖区,1101,海淀区,110108,香山街道,110108016
北京市,11,市辖区,1101,海淀区,110108,清河街道,110108017
北京市,11,市辖区,1101,海淀区,110108,花园路街道,110108018
北京市,11,市辖区,1101,海淀区,110108,西三旗街道,110108019
北京市,11,市辖区,1101,海淀区,110108,马连洼街道,110108020
北京市,11,市辖区,1101,海淀区,110108,田村路街道,110108021
北京市,11,市辖区,1101,海淀区,110108,上地街道,110108022
北京市,11,市辖区,1101,海淀区,110108,万柳地区,110108023
北京市,11,市辖区,1101,海淀区,110108,东升地区,110108024
北京市,11,市辖区,1101,海淀区,110108,曙光街道,110108025
北京市,11,市辖区,1101,海淀区,110108,温泉地区,110108026
北京市,11,市辖区,1101,海淀区,110108,四季青地区,110108027
北京市,11,市辖区,1101,海淀区,110108,西北旺地区,110108028
北京市,11,市辖区,1101,海淀区,110108,苏家坨地区,110108029
北京市,11,市辖区,1101,海淀区,110108,上庄地区,110108030
北京市,11,市辖区,1101,门头沟区,110109,大峪街道,110109001
北京市,11,市辖区,1101,门头沟区,110109,城子街道,110109002
北京市,11,市辖区,1101,门头沟区,110109,东辛房街道,110109003
北京市,11,市辖区,1101,门头沟区,110109,大台街道,110109004
北京市,11,市辖区,1101,门头沟区,110109,王平地区,110109005
北京市,11,市辖区,1101,门头沟区,110109,永定地区,110109006
北京市,11,市辖区,1101,门头沟区,110109,龙泉地区,110109007
北京市,11,市辖区,1101,门头沟区,110109,潭柘寺镇,110109101
北京市,11,市辖区,1101,门头沟区,110109,军庄镇,110109104
北京市,11,市辖区,1101,门头沟区,110109,雁翅镇,110109105
北京市,11,市辖区,1101,门头沟区,110109,斋堂镇,110109106
北京市,11,市辖区,1101,门头沟区,110109,清水镇,110109107
北京市,11,市辖区,1101,门头沟区,110109,妙峰山镇,110109108
北京市,11,市辖区,1101,房山区,110111,城关街道,110111001
北京市,11,市辖区,1101,房山区,110111,新镇街道,110111002
北京市,11,市辖区,1101,房山区,110111,向阳街道,110111004
北京市,11,市辖区,1101,房山区,110111,东风街道,110111005
北京市,11,市辖区,1101,房山区,110111,迎风街道,110111006
北京市,11,市辖区,1101,房山区,110111,星城街道,110111007
北京市,11,市辖区,1101,房山区,110111,良乡地区,110111008
北京市,11,市辖区,1101,房山区,110111,周口店地区,110111009
北京市,11,市辖区,1101,房山区,110111,琉璃河地区,110111010
北京市,11,市辖区,1101,房山区,110111,拱辰街道,110111011
北京市,11,市辖区,1101,房山区,110111,西潞街道,110111012
北京市,11,市辖区,1101,房山区,110111,阎村镇,110111101
北京市,11,市辖区,1101,房山区,110111,窦店镇,110111103
北京市,11,市辖区,1101,房山区,110111,石楼镇,110111104
北京市,11,市辖区,1101,房山区,110111,长阳镇,110111105
北京市,11,市辖区,1101,房山区,110111,河北镇,110111107
北京市,11,市辖区,1101,房山区,110111,长沟镇,110111108
北京市,11,市辖区,1101,房山区,110111,大石窝镇,110111109
北京市,11,市辖区,1101,房山区,110111,张坊镇,110111110
北京市,11,市辖区,1101,房山区,110111,十渡镇,110111111
北京市,11,市辖区,1101,房山区,110111,青龙湖镇,110111112
北京市,11,市辖区,1101,房山区,110111,韩村河镇,110111115
北京市,11,市辖区,1101,房山区,110111,霞云岭乡,110111208
北京市,11,市辖区,1101,房山区,110111,南窖乡,110111209
北京市,11,市辖区,1101,房山区,110111,佛子庄乡,110111210
北京市,11,市辖区,1101,房山区,110111,大安山乡,110111211
北京市,11,市辖区,1101,房山区,110111,史家营乡,110111212
北京市,11,市辖区,1101,房山区,110111,蒲洼乡,110111213
北京市,11,市辖区,1101,通州区,110112,中仓街道,110112001
北京市,11,市辖区,1101,通州区,110112,新华街道,110112002
北京市,11,市辖区,1101,通州区,110112,北苑街道,110112003
北京市,11,市辖区,1101,通州区,110112,玉桥街道,110112004
北京市,11,市辖区,1101,通州区,110112,潞源街道,110112007
北京市,11,市辖区,1101,通州区,110112,通运街道,110112008
北京市,11,市辖区,1101,通州区,110112,宋庄镇,110112104
北京市,11,市辖区,1101,通州区,110112,张家湾镇,110112105
北京市,11,市辖区,1101,通州区,110112,漷县镇,110112106
北京市,11,市辖区,1101,通州区,110112,马驹桥镇,110112109
北京市,11,市辖区,1101,通州区,110112,西集镇,110112110
北京市,11,市辖区,1101,通州区,110112,台湖镇,110112114
北京市,11,市辖区,1101,通州区,110112,永乐店镇,110112117
北京市,11,市辖区,1101,通州区,110112,潞城镇,110112119
北京市,11,市辖区,1101,通州区,110112,永顺镇,110112120
北京市,11,市辖区,1101,通州区,110112,梨园镇,110112121
北京市,11,市辖区,1101,通州区,110112,于家务回族乡,110112209
北京市,11,市辖区,1101,顺义区,110113,胜利街道,110113001
北京市,11,市辖区,1101,顺义区,110113,光明街道,110113002
北京市,11,市辖区,1101,顺义区,110113,仁和地区,110113003
北京市,11,市辖区,1101,顺义区,110113,后沙峪地区,110113004
北京市,11,市辖区,1101,顺义区,110113,天竺地区,110113005
北京市,11,市辖区,1101,顺义区,110113,杨镇地区,110113006
北京市,11,市辖区,1101,顺义区,110113,牛栏山地区,110113007
北京市,11,市辖区,1101,顺义区,110113,南法信地区,110113008
北京市,11,市辖区,1101,顺义区,110113,马坡地区,110113009
北京市,11,市辖区,1101,顺义区,110113,石园街道,110113010
北京市,11,市辖区,1101,顺义区,110113,空港街道,110113011
北京市,11,市辖区,1101,顺义区,110113,双丰街道,110113012
北京市,11,市辖区,1101,顺义区,110113,旺泉街道,110113013
北京市,11,市辖区,1101,顺义区,110113,高丽营镇,110113101
北京市,11,市辖区,1101,顺义区,110113,李桥镇,110113104
北京市,11,市辖区,1101,顺义区,110113,李遂镇,110113105
北京市,11,市辖区,1101,顺义区,110113,南彩镇,110113106
北京市,11,市辖区,1101,顺义区,110113,北务镇,110113108
北京市,11,市辖区,1101,顺义区,110113,大孙各庄镇,110113109
北京市,11,市辖区,1101,顺义区,110113,张镇,110113110
北京市,11,市辖区,1101,顺义区,110113,龙湾屯镇,110113111
北京市,11,市辖区,1101,顺义区,110113,木林镇,110113112
北京市,11,市辖区,1101,顺义区,110113,北小营镇,110113113
北京市,11,市辖区,1101,顺义区,110113,北石槽镇,110113115
北京市,11,市辖区,1101,顺义区,110113,赵全营镇,110113116
北京市,11,市辖区,1101,昌平区,110114,城北街道,110114001
北京市,11,市辖区,1101,昌平区,110114,南口地区,110114002
北京市,11,市辖区,1101,昌平区,110114,马池口地区,110114003
北京市,11,市辖区,1101,昌平区,110114,沙河地区,110114004
北京市,11,市辖区,1101,昌平区,110114,城南街道,110114005
北京市,11,市辖区,1101,昌平区,110114,东小口地区,110114007
北京市,11,市辖区,1101,昌平区,110114,天通苑北街道,110114008
北京市,11,市辖区,1101,昌平区,110114,天通苑南街道,110114009
北京市,11,市辖区,1101,昌平区,110114,霍营街道,110114010
北京市,11,市辖区,1101,昌平区,110114,回龙观街道,110114011
北京市,11,市辖区,1101,昌平区,110114,龙泽园街道,110114012
北京市,11,市辖区,1101,昌平区,110114,史各庄街道,110114013
北京市,11,市辖区,1101,昌平区,110114,阳坊镇,110114104
北京市,11,市辖区,1101,昌平区,110114,小汤山镇,110114110
北京市,11,市辖区,1101,昌平区,110114,南邵镇,110114111
北京市,11,市辖区,1101,昌平区,110114,崔村镇,110114112
北京市,11,市辖区,1101,昌平区,110114,百善镇,110114113
北京市,11,市辖区,1101,昌平区,110114,北七家镇,110114115
北京市,11,市辖区,1101,昌平区,110114,兴寿镇,110114116
北京市,11,市辖区,1101,昌平区,110114,流村镇,110114118
北京市,11,市辖区,1101,昌平区,110114,十三陵镇,110114119
北京市,11,市辖区,1101,昌平区,110114,延寿镇,110114120
北京市,11,市辖区,1101,大兴区,110115,兴丰街道,110115001
北京市,11,市辖区,1101,大兴区,110115,林校路街道,110115002
北京市,11,市辖区,1101,大兴区,110115,清源街道,110115003
北京市,11,市辖区,1101,大兴区,110115,亦庄地区,110115004
北京市,11,市辖区,1101,大兴区,110115,黄村地区,110115005
北京市,11,市辖区,1101,大兴区,110115,旧宫地区,110115006
北京市,11,市辖区,1101,大兴区,110115,西红门地区,110115007
北京市,11,市辖区,1101,大兴区,110115,瀛海地区,110115008
北京市,11,市辖区,1101,大兴区,110115,观音寺街道,110115009
北京市,11,市辖区,1101,大兴区,110115,天宫院街道,110115010
北京市,11,市辖区,1101,大兴区,110115,高米店街道,110115011
北京市,11,市辖区,1101,大兴区,110115,荣华街道,110115012
北京市,11,市辖区,1101,大兴区,110115,博兴街道,110115013
北京市,11,市辖区,1101,大兴区,110115,青云店镇,110115103
北京市,11,市辖区,1101,大兴区,110115,采育镇,110115104
北京市,11,市辖区,1101,大兴区,110115,安定镇,110115105
北京市,11,市辖区,1101,大兴区,110115,礼贤镇,110115106
北京市,11,市辖区,1101,大兴区,110115,榆垡镇,110115107
北京市,11,市辖区,1101,大兴区,110115,庞各庄镇,110115108
北京市,11,市辖区,1101,大兴区,110115,北臧村镇,110115109
北京市,11,市辖区,1101,大兴区,110115,魏善庄镇,110115110
北京市,11,市辖区,1101,大兴区,110115,长子营镇,110115111
北京市,11,市辖区,1101,大兴区,110115,北京经济技术开发区,110115403
北京市,11,市辖区,1101,大兴区,110115,中关村国家自主创新示范区大兴生物医药产业基地,110115404
北京市,11,市辖区,1101,大兴区,110115,国家新媒体产业基地,110115405
北京市,11,市辖区,1101,大兴区,110115,大兴国际机场,110115406
北京市,11,市辖区,1101,怀柔区,110116,泉河街道,110116001
北京市,11,市辖区,1101,怀柔区,110116,龙山街道,110116002
北京市,11,市辖区,1101,怀柔区,110116,怀柔地区,110116003
北京市,11,市辖区,1101,怀柔区,110116,雁栖地区,110116004
北京市,11,市辖区,1101,怀柔区,110116,庙城地区,110116005
北京市,11,市辖区,1101,怀柔区,110116,北房镇,110116102
北京市,11,市辖区,1101,怀柔区,110116,杨宋镇,110116103
北京市,11,市辖区,1101,怀柔区,110116,桥梓镇,110116105
北京市,11,市辖区,1101,怀柔区,110116,怀北镇,110116106
北京市,11,市辖区,1101,怀柔区,110116,汤河口镇,110116107
北京市,11,市辖区,1101,怀柔区,110116,渤海镇,110116108
北京市,11,市辖区,1101,怀柔区,110116,九渡河镇,110116109
北京市,11,市辖区,1101,怀柔区,110116,琉璃庙镇,110116110
北京市,11,市辖区,1101,怀柔区,110116,宝山镇,110116111
北京市,11,市辖区,1101,怀柔区,110116,长哨营满族乡,110116211
北京市,11,市辖区,1101,怀柔区,110116,喇叭沟门满族乡,110116213
北京市,11,市辖区,1101,怀柔区,110116,北京雁栖经济开发区,110116400
北京市,11,市辖区,1101,平谷区,110117,滨河街道,110117001
北京市,11,市辖区,1101,平谷区,110117,兴谷街道,110117002
北京市,11,市辖区,1101,平谷区,110117,渔阳地区,110117003
北京市,11,市辖区,1101,平谷区,110117,峪口地区,110117004
北京市,11,市辖区,1101,平谷区,110117,马坊地区,110117005
北京市,11,市辖区,1101,平谷区,110117,金海湖地区,110117006
北京市,11,市辖区,1101,平谷区,110117,东高村镇,110117101
北京市,11,市辖区,1101,平谷区,110117,山东庄镇,110117102
北京市,11,市辖区,1101,平谷区,110117,南独乐河镇,110117104
北京市,11,市辖区,1101,平谷区,110117,大华山镇,110117105
北京市,11,市辖区,1101,平谷区,110117,夏各庄镇,110117106
北京市,11,市辖区,1101,平谷区,110117,马昌营镇,110117108
北京市,11,市辖区,1101,平谷区,110117,王辛庄镇,110117110
北京市,11,市辖区,1101,平谷区,110117,大兴庄镇,110117111
北京市,11,市辖区,1101,平谷区,110117,刘家店镇,110117112
北京市,11,市辖区,1101,平谷区,110117,镇罗营镇,110117114
北京市,11,市辖区,1101,平谷区,110117,黄松峪乡,110117213
北京市,11,市辖区,1101,平谷区,110117,熊儿寨乡,110117214
北京市,11,市辖区,1101,密云区,110118,鼓楼街道,110118001
北京市,11,市辖区,1101,密云区,110118,果园街道,110118002
北京市,11,市辖区,1101,密云区,110118,檀营地区,110118003
北京市,11,市辖区,1101,密云区,110118,密云镇,110118100
北京市,11,市辖区,1101,密云区,110118,溪翁庄镇,110118101
北京市,11,市辖区,1101,密云区,110118,西田各庄镇,110118102
北京市,11,市辖区,1101,密云区,110118,十里堡镇,110118103
北京市,11,市辖区,1101,密云区,110118,河南寨镇,110118104
北京市,11,市辖区,1101,密云区,110118,巨各庄镇,110118105
北京市,11,市辖区,1101,密云区,110118,穆家峪镇,110118106
北京市,11,市辖区,1101,密云区,110118,太师屯镇,110118107
北京市,11,市辖区,1101,密云区,110118,高岭镇,110118108
北京市,11,市辖区,1101,密云区,110118,不老屯镇,110118109
北京市,11,市辖区,1101,密云区,110118,冯家峪镇,110118110
北京市,11,市辖区,1101,密云区,110118,古北口镇,110118111
北京市,11,市辖区,1101,密云区,110118,大城子镇,110118112
北京市,11,市辖区,1101,密云区,110118,东邵渠镇,110118113
北京市,11,市辖区,1101,密云区,110118,北庄镇,110118114
北京市,11,市辖区,1101,密云区,110118,新城子镇,110118115
北京市,11,市辖区,1101,密云区,110118,石城镇,110118116
北京市,11,市辖区,1101,密云区,110118,北京密云经济开发区,110118400
北京市,11,市辖区,1101,延庆区,110119,百泉街道,110119001
北京市,11,市辖区,1101,延庆区,110119,香水园街道,110119002
北京市,11,市辖区,1101,延庆区,110119,儒林街道,110119003
北京市,11,市辖区,1101,延庆区,110119,延庆镇,110119100
北京市,11,市辖区,1101,延庆区,110119,康庄镇,110119101
北京市,11,市辖区,1101,延庆区,110119,八达岭镇,110119102
北京市,11,市辖区,1101,延庆区,110119,永宁镇,110119103
北京市,11,市辖区,1101,延庆区,110119,旧县镇,110119104
北京市,11,市辖区,1101,延庆区,110119,张山营镇,110119105
北京市,11,市辖区,1101,延庆区,110119,四海镇,110119106
北京市,11,市辖区,1101,延庆区,110119,千家店镇,110119107
北京市,11,市辖区,1101,延庆区,110119,沈家营镇,110119108
北京市,11,市辖区,1101,延庆区,110119,大榆树镇,110119109
北京市,11,市辖区,1101,延庆区,110119,井庄镇,110119110
北京市,11,市辖区,1101,延庆区,110119,大庄科乡,110119200
北京市,11,市辖区,1101,延庆区,110119,刘斌堡乡,110119201
北京市,11,市辖区,1101,延庆区,110119,香营乡,110119202
北京市,11,市辖区,1101,延庆区,110119,珍珠泉乡,110119203
天津市,12,市辖区,1201,和平区,120101,劝业场街道,120101001
天津市,12,市辖区,1201,和平区,120101,小白楼街道,120101002
天津市,12,市辖区,1201,和平区,120101,五大道街道,120101003
天津市,12,市辖区,1201,和平区,120101,新兴街道,120101004
天津市,12,市辖区,1201,和平区,120101,南营门街道,120101005
天津市,12,市辖区,1201,和平区,120101,南市街道,120101006
天津市,12,市辖区,1201,河东区,120102,大王庄街道,120102001
天津市,12,市辖区,1201,河东区,120102,大直沽街道,120102002
天津市,12,市辖区,1201,河东区,120102,中山门街道,120102003
天津市,12,市辖区,1201,河东区,120102,富民路街道,120102004
天津市,12,市辖区,1201,河东区,120102,二号桥街道,120102005
天津市,12,市辖区,1201,河东区,120102,春华街道,120102006
天津市,12,市辖区,1201,河东区,120102,唐家口街道,120102007
天津市,12,市辖区,1201,河东区,120102,向阳楼街道,120102008
天津市,12,市辖区,1201,河东区,120102,常州道街道,120102009
天津市,12,市辖区,1201,河东区,120102,上杭路街道,120102010
天津市,12,市辖区,1201,河东区,120102,东新街道,120102011
天津市,12,市辖区,1201,河东区,120102,鲁山道街道,120102012
天津市,12,市辖区,1201,河东区,120102,天津铁厂街道,120102013
天津市,12,市辖区,1201,河西区,120103,大营门街道,120103001
天津市,12,市辖区,1201,河西区,120103,下瓦房街道,120103002
天津市,12,市辖区,1201,河西区,120103,桃园街道,120103003
天津市,12,市辖区,1201,河西区,120103,挂甲寺街道,120103004
天津市,12,市辖区,1201,河西区,120103,马场街道,120103005
天津市,12,市辖区,1201,河西区,120103,越秀路街道,120103006
天津市,12,市辖区,1201,河西区,120103,友谊路街道,120103007
天津市,12,市辖区,1201,河西区,120103,天塔街道,120103008
天津市,12,市辖区,1201,河西区,120103,尖山街道,120103009
天津市,12,市辖区,1201,河西区,120103,陈塘庄街道,120103010
天津市,12,市辖区,1201,河西区,120103,柳林街道,120103011
天津市,12,市辖区,1201,河西区,120103,东海街道,120103012
天津市,12,市辖区,1201,河西区,120103,梅江街道,120103013
天津市,12,市辖区,1201,河西区,120103,太湖路街道,120103014
天津市,12,市辖区,1201,南开区,120104,长虹街道,120104001
天津市,12,市辖区,1201,南开区,120104,鼓楼街道,120104002
天津市,12,市辖区,1201,南开区,120104,兴南街道,120104003
天津市,12,市辖区,1201,南开区,120104,广开街道,120104004
天津市,12,市辖区,1201,南开区,120104,万兴街道,120104005
天津市,12,市辖区,1201,南开区,120104,学府街道,120104006
天津市,12,市辖区,1201,南开区,120104,向阳路街道,120104007
天津市,12,市辖区,1201,南开区,120104,嘉陵道街道,120104008
天津市,12,市辖区,1201,南开区,120104,王顶堤街道,120104009
天津市,12,市辖区,1201,南开区,120104,水上公园街道,120104010
天津市,12,市辖区,1201,南开区,120104,体育中心街道,120104011
天津市,12,市辖区,1201,南开区,120104,华苑街道,120104012
天津市,12,市辖区,1201,河北区,120105,光复道街道,120105001
天津市,12,市辖区,1201,河北区,120105,望海楼街道,120105002
天津市,12,市辖区,1201,河北区,120105,鸿顺里街道,120105003
天津市,12,市辖区,1201,河北区,120105,新开河街道,120105004
天津市,12,市辖区,1201,河北区,120105,铁东路街道,120105005
天津市,12,市辖区,1201,河北区,120105,建昌道街道,120105006
天津市,12,市辖区,1201,河北区,120105,宁园街道,120105007
天津市,12,市辖区,1201,河北区,120105,王串场街道,120105008
天津市,12,市辖区,1201,河北区,120105,江都路街道,120105009
天津市,12,市辖区,1201,河北区,120105,月牙河街道,120105010
天津市,12,市辖区,1201,红桥区,120106,西于庄街道,120106001
天津市,12,市辖区,1201,红桥区,120106,双环村街道,120106002
天津市,12,市辖区,1201,红桥区,120106,咸阳北路街道,120106003
天津市,12,市辖区,1201,红桥区,120106,丁字沽街道,120106004
天津市,12,市辖区,1201,红桥区,120106,西沽街道,120106005
天津市,12,市辖区,1201,红桥区,120106,三条石街道,120106006
天津市,12,市辖区,1201,红桥区,120106,邵公庄街道,120106008
天津市,12,市辖区,1201,红桥区,120106,芥园街道,120106009
天津市,12,市辖区,1201,红桥区,120106,铃铛阁街道,120106010
天津市,12,市辖区,1201,红桥区,120106,和苑街道,120106012
天津市,12,市辖区,1201,东丽区,120110,张贵庄街道,120110001
天津市,12,市辖区,1201,东丽区,120110,丰年村街道,120110002
天津市,12,市辖区,1201,东丽区,120110,万新街道,120110003
天津市,12,市辖区,1201,东丽区,120110,无瑕街道,120110004
天津市,12,市辖区,1201,东丽区,120110,新立街道,120110005
天津市,12,市辖区,1201,东丽区,120110,华明街道,120110006
天津市,12,市辖区,1201,东丽区,120110,金钟街道,120110007
天津市,12,市辖区,1201,东丽区,120110,军粮城街道,120110008
天津市,12,市辖区,1201,东丽区,120110,金桥街道,120110009
天津市,12,市辖区,1201,东丽区,120110,华新街道,120110010
天津市,12,市辖区,1201,东丽区,120110,东丽湖街道,120110011
天津市,12,市辖区,1201,东丽区,120110,天津经济技术开发区西区,120110400
天津市,12,市辖区,1201,东丽区,120110,天津航空物流区,120110401
天津市,12,市辖区,1201,东丽区,120110,天津空港经济区,120110402
天津市,12,市辖区,1201,东丽区,120110,东丽区经济技术开发区,120110403
天津市,12,市辖区,1201,东丽区,120110,综合保税区,120110405
天津市,12,市辖区,1201,东丽区,120110,航空新城,120110406
天津市,12,市辖区,1201,东丽区,120110,服务滨海新区建设管理委员会,120110407
天津市,12,市辖区,1201,西青区,120111,西营门街道,120111001
天津市,12,市辖区,1201,西青区,120111,李七庄街道,120111002
天津市,12,市辖区,1201,西青区,120111,赤龙南街道,120111003
天津市,12,市辖区,1201,西青区,120111,中北镇,120111100
天津市,12,市辖区,1201,西青区,120111,杨柳青镇,120111101
天津市,12,市辖区,1201,西青区,120111,辛口镇,120111102
天津市,12,市辖区,1201,西青区,120111,张家窝镇,120111103
天津市,12,市辖区,1201,西青区,120111,精武镇,120111104
